,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
801,point-brazil-astoria,"[{'alias': 'brazilian', 'title': 'Brazilian'}]","{'latitude': 40.761827, 'longitude': -73.917579}",(718) 278-1934,6414.630177289166,FBavnvcD0gKOZaf5MOMZOw,https://s3-media3.fl.yelpcdn.com/bphoto/aCbruf_8u0cqxn0o8m8-dw/o.jpg,False,"{'address1': '3801 31st Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3801 31st Ave', 'Astoria, NY 11103']}",Point Brazil,+17182781934,$,4.0,140,[],https://www.yelp.com/biz/point-brazil-astoria?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
802,dallas-bbq-jamaica,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 40.7055825114792, 'longitude': -73.8016218148217}",(718) 215-7300,5188.350844230893,IEamUJ0hO0x9yxb8H6JMGw,https://s3-media3.fl.yelpcdn.com/bphoto/9q8cgce7hHfauxqxULhg8A/o.jpg,False,"{'address1': '89-14 Parsons Blvd', 'address2': '', 'address3': None, 'city': 'Jamaica', 'zip_code': '11432', 'country': 'US', 'state': 'NY', 'display_address': ['89-14 Parsons Blvd', 'Jamaica, NY 11432']}",Dallas BBQ,+17182157300,$$,3.0,71,[],https://www.yelp.com/biz/dallas-bbq-jamaica?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
803,the-masalawala-new-york-2,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]","{'latitude': 40.72191, 'longitude': -73.98666}",(212) 358-9300,11326.726838279686,sCC7-hSdCkNPExejZT9BAQ,https://s3-media4.fl.yelpcdn.com/bphoto/4fxSLoYtYtP-lDIRQZ-LJw/o.jpg,False,"{'address1': '179 Essex St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['179 Essex St', 'New York, NY 10002']}",The MasalaWala,+12123589300,$$,4.5,1388,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/the-masalawala-new-york-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
804,mama-rosas-brick-oven-pizzaria-restaurant-jackson-heights,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7495109, 'longitude': -73.888552}",(347) 649-1862,3616.1064361445947,GI02HjwIOpKaDZeQkCxM0g,https://s3-media3.fl.yelpcdn.com/bphoto/499EYpfskuZpDsOenz8i5Q/o.jpg,False,"{'address1': '77-09 37th Ave', 'address2': '', 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['77-09 37th Ave', 'Jackson Heights, NY 11372']}",Mama Rosa's Brick Oven Pizzaria Restaurant,+13476491862,,4.5,63,"['delivery', 'pickup']",https://www.yelp.com/biz/mama-rosas-brick-oven-pizzaria-restaurant-jackson-heights?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
805,grill-point-flushing,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7297819256055, 'longitude': -73.8236096230523}",(718) 261-7077,2470.4697897619035,YYUvrFhpG22sbP7RFRaxvQ,https://s3-media3.fl.yelpcdn.com/bphoto/ttWv6dsKO1sA3mJOrlo3XQ/o.jpg,False,"{'address1': '69-54 Main St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11367', 'country': 'US', 'state': 'NY', 'display_address': ['69-54 Main St', 'Flushing, NY 11367']}",Grill Point,+17182617077,$$,4.0,194,"['delivery', 'pickup']",https://www.yelp.com/biz/grill-point-flushing?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
806,ert-restaurant-jackson-heights,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'colombian', 'title': 'Colombian'}]","{'latitude': 40.7546065, 'longitude': -73.8930553}",,4256.252570061092,1mynqR4fWUovyt9q1_zI9g,https://s3-media4.fl.yelpcdn.com/bphoto/DFg4pTtDvh1Lsb78GOsGCg/o.jpg,False,"{'address1': '73-18 Northern Blvd', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['73-18 Northern Blvd', 'Jackson Heights, NY 11372']}",ERT Restaurant,,,5.0,17,[],https://www.yelp.com/biz/ert-restaurant-jackson-heights?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
807,l-and-m-italian-deli-and-catering-astoria,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.7562682, 'longitude': -73.930027}",(718) 729-9120,7062.954127450288,uDM1C0LW-X7XXsa9X4MUAQ,https://s3-media2.fl.yelpcdn.com/bphoto/pLWHEIjfOY8261CyWjSStQ/o.jpg,False,"{'address1': '3608 31st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3608 31st St', 'Astoria, NY 11106']}",L & M Italian Deli And Catering,+17187299120,$,5.0,24,"['delivery', 'pickup']",https://www.yelp.com/biz/l-and-m-italian-deli-and-catering-astoria?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
808,pollos-mario-middle-village,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.723729, 'longitude': -73.869239}",(718) 565-2055,1630.3063240729914,9jmXs8Rv2Tump1X85Kyt2w,https://s3-media2.fl.yelpcdn.com/bphoto/XPpDl0MuJutPOaGay6HDtw/o.jpg,False,"{'address1': '6320 Woodhaven Blvd', 'address2': '', 'address3': '', 'city': 'Middle Village', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['6320 Woodhaven Blvd', 'Middle Village, NY 11374']}",Pollos Mario,+17185652055,$$,3.5,181,[],https://www.yelp.com/biz/pollos-mario-middle-village?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
809,sybils-bakery-and-restaurant-south-richmond-hill,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.691, 'longitude': -73.81368}",(718) 835-9235,5579.702151534843,nGZvZL8s33YVfviUFsB1qQ,https://s3-media4.fl.yelpcdn.com/bphoto/grZ5UnVhXZU6PZeVzEhxQw/o.jpg,False,"{'address1': '13217 Liberty Ave', 'address2': '', 'address3': '', 'city': 'South Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['13217 Liberty Ave', 'South Richmond Hill, NY 11419']}",Sybil's Bakery and Restaurant,+17188359235,$$,4.0,161,[],https://www.yelp.com/biz/sybils-bakery-and-restaurant-south-richmond-hill?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
810,stix-kosher-restaurant-forest-hills,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'uzbek', 'title': 'Uzbek'}]","{'latitude': 40.726556, 'longitude': -73.851522}",(718) 275-5566,557.2225243728312,OYeIasyGnl8DL8zgYVW3ow,https://s3-media3.fl.yelpcdn.com/bphoto/aGF1zD5XVH53K9Zq-Pcqnw/o.jpg,False,"{'address1': '10115 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10115 Queens Blvd', 'Forest Hills, NY 11375']}",Stix Kosher Restaurant,+17182755566,$$,4.0,190,"['delivery', 'pickup']",https://www.yelp.com/biz/stix-kosher-restaurant-forest-hills?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
811,fish-village-college-point-2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 40.781505, 'longitude': -73.8408955}",(718) 888-2268,5654.362461438103,X1upzQ1oDfU9Jb378kUkRA,https://s3-media2.fl.yelpcdn.com/bphoto/3j4LymTT2bUIbK87T9c-qA/o.jpg,False,"{'address1': '2007 127th St', 'address2': '', 'address3': '3 Fl', 'city': 'College Point', 'zip_code': '11356', 'country': 'US', 'state': 'NY', 'display_address': ['2007 127th St', '3 Fl', 'College Point, NY 11356']}",Fish Village,+17188882268,$$$,3.5,77,[],https://www.yelp.com/biz/fish-village-college-point-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
812,shake-shack-queens-7,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]","{'latitude': 40.7572700598272, 'longitude': -73.8457202911377}",(718) 507-6387,2931.367585244429,lFyclL0qf6-ungMpopxt8g,https://s3-media2.fl.yelpcdn.com/bphoto/OM6BsRzzB9xGmRfsTlqjNg/o.jpg,False,"{'address1': '12301 Roosevelt Ave', 'address2': '', 'address3': 'Citi Field', 'city': 'Queens', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['12301 Roosevelt Ave', 'Citi Field', 'Queens, NY 11368']}",Shake Shack,+17185076387,$$,3.5,158,[],https://www.yelp.com/biz/shake-shack-queens-7?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
813,momo-ashi-bayside,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'waffles', 'title': 'Waffles'}]","{'latitude': 40.7642746295096, 'longitude': -73.7712760729056}",(718) 819-8848,7779.700460736796,Hht3GaTFj8qXDldQZrXCrQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZNdx61B7xFznFCidokBWcw/o.jpg,False,"{'address1': '40-06 Bell Blvd', 'address2': '', 'address3': None, 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['40-06 Bell Blvd', 'Bayside, NY 11361']}",Momo Ashi,+17188198848,$,4.5,80,[],https://www.yelp.com/biz/momo-ashi-bayside?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
814,gyro-world-flushing-2,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.7581424, 'longitude': -73.7869091}",(718) 428-3800,6297.039340549358,PSpGb8041o_FXpj3V4Y-iw,https://s3-media2.fl.yelpcdn.com/bphoto/lR6rNfcxHBG8wtw9-hBFOw/o.jpg,False,"{'address1': '194-21 Northern Blvd', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['194-21 Northern Blvd', 'Flushing, NY 11358']}",Gyro World,+17184283800,$$,3.5,522,"['delivery', 'pickup']",https://www.yelp.com/biz/gyro-world-flushing-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
815,summer-elmhurst,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7353499, 'longitude': -73.88091}",(718) 803-6233,2404.338140169594,6HfkOUronrx92x1dMmwFbA,https://s3-media1.fl.yelpcdn.com/bphoto/MBoMMIY0qDr4RPpiJ67LKw/o.jpg,False,"{'address1': '85-36 Grand Ave', 'address2': '', 'address3': None, 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['85-36 Grand Ave', 'Elmhurst, NY 11373']}",Summer,+17188036233,$,4.0,92,"['delivery', 'pickup']",https://www.yelp.com/biz/summer-elmhurst?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
816,desi-bbq-halal-long-island-city,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 40.7535952, 'longitude': -73.9237152}",(718) 650-1750,6457.819192175819,NDxfIV_QMyXaj4Oa4azXTg,https://s3-media1.fl.yelpcdn.com/bphoto/z5UqEWuMU1fuIzPoLhkcWA/o.jpg,False,"{'address1': '36-02 Steinway St', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['36-02 Steinway St', 'Long Island City, NY 11101']}",Desi BBQ Halal,+17186501750,$,4.5,23,"['delivery', 'pickup']",https://www.yelp.com/biz/desi-bbq-halal-long-island-city?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
817,golden-corner-noodles-flushing,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7541243338164, 'longitude': -73.8327374542145}",(718) 886-0123,3035.9820750033873,DkmeAg0lNOTI8SKltDsd_w,https://s3-media2.fl.yelpcdn.com/bphoto/jcbZVd5uCBcMFcJ1TLhTpg/o.jpg,False,"{'address1': '42-15 College Point Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['42-15 College Point Blvd', 'Flushing, NY 11355']}",Golden Corner Noodles,+17188860123,$,4.5,51,[],https://www.yelp.com/biz/golden-corner-noodles-flushing?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
818,kabayan-woodside,"[{'alias': 'filipino', 'title': 'Filipino'}]","{'latitude': 40.7423782348633, 'longitude': -73.9154891967773}",(718) 639-3113,5417.127387957674,xw3_Pwi1YB5-8-2s_RFgzA,https://s3-media3.fl.yelpcdn.com/bphoto/cq2aCVvhpN6mE1qx_8k1RA/o.jpg,False,"{'address1': '4912 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['4912 Queens Blvd', 'Woodside, NY 11377']}",Kabayan,+17186393113,$$,3.5,127,"['delivery', 'pickup']",https://www.yelp.com/biz/kabayan-woodside?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
819,el-patron-flushing,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.7581599, 'longitude': -73.78747}",(718) 819-2121,6248.30127628697,ox36ejKIJqE0lALCiZu0IA,https://s3-media3.fl.yelpcdn.com/bphoto/uoveVAZFWHVUaoleMLsMgA/o.jpg,False,"{'address1': '194-01 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['194-01 Northern Blvd', 'Flushing, NY 11358']}",El Patron,+17188192121,$$,3.5,657,"['delivery', 'pickup']",https://www.yelp.com/biz/el-patron-flushing?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
820,the-breakfast-shack-astoria,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7671641442994, 'longitude': -73.9224709424561}",,7082.185577947031,WgueEVoymiaZJVIsRCk8_w,https://s3-media1.fl.yelpcdn.com/bphoto/zYCzB1bXnc8Z8vmHSUkSyg/o.jpg,False,"{'address1': '30th St & 30th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11102', 'country': 'US', 'state': 'NY', 'display_address': ['30th St & 30th Ave', 'Astoria, NY 11102']}",The Breakfast Shack,,$,4.5,119,[],https://www.yelp.com/biz/the-breakfast-shack-astoria?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
821,chung-ki-wa-restaurant-jackson-heights,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.746494, 'longitude': -73.891639}",(718) 478-0925,3670.066834347302,uJJGpuvwCComknuHj8AKbQ,https://s3-media1.fl.yelpcdn.com/bphoto/HJkK-VTcVZ-BymjcBx_YrA/o.jpg,False,"{'address1': '4006 74th St', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['4006 74th St', 'Jackson Heights, NY 11373']}",Chung Ki Wa Restaurant,+17184780925,$$,3.5,181,[],https://www.yelp.com/biz/chung-ki-wa-restaurant-jackson-heights?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
822,the-ditty-astoria,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7747727, 'longitude': -73.9087253}",(347) 617-1747,6733.87806794532,PnI4E47kV76X4uyeuq_tLA,https://s3-media3.fl.yelpcdn.com/bphoto/wM-3pO44rRCQq1BEUT2dSw/o.jpg,False,"{'address1': '3503 Ditmars Blvd', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['3503 Ditmars Blvd', 'Astoria, NY 11105']}",The Ditty,+13476171747,$$,4.0,194,[],https://www.yelp.com/biz/the-ditty-astoria?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
823,los-arrieros-restaurant-jackson-heights,"[{'alias': 'colombian', 'title': 'Colombian'}]","{'latitude': 40.7470692, 'longitude': -73.8894232}",(718) 898-3359,3536.629239335931,1N8TkUwsq__Y55DtuJyWMg,https://s3-media1.fl.yelpcdn.com/bphoto/g5i0YWi_ho9JkKb6FrFsNQ/o.jpg,False,"{'address1': '7602 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['7602 Roosevelt Ave', 'Jackson Heights, NY 11372']}",Los Arrieros Restaurant,+17188983359,$$,4.5,60,[],https://www.yelp.com/biz/los-arrieros-restaurant-jackson-heights?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
824,passage-irish-bar-and-kitchen-astoria-2,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7638287, 'longitude': -73.9145416}",(917) 832-6680,6312.814794962274,0IJPYXIIDHBQEpkgEPMOcA,https://s3-media3.fl.yelpcdn.com/bphoto/aHVdIQ4sJPZ5O2tUtT6BRw/o.jpg,False,"{'address1': '40-11 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['40-11 30th Ave', 'Astoria, NY 11103']}",Passage Irish Bar and Kitchen,+19178326680,$$,4.5,152,"['delivery', 'pickup']",https://www.yelp.com/biz/passage-irish-bar-and-kitchen-astoria-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
826,quaint-sunnyside,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.74626, 'longitude': -73.91761}",(917) 779-9220,5699.804039123995,eV_lsSEAjRWAxdlX44Omcw,https://s3-media4.fl.yelpcdn.com/bphoto/9e7KTm9SsC7z-D2A0jtAdA/o.jpg,False,"{'address1': '46-10 Skillman Ave', 'address2': None, 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['46-10 Skillman Ave', 'Sunnyside, NY 11104']}",Quaint,+19177799220,$$,4.0,237,"['delivery', 'pickup']",https://www.yelp.com/biz/quaint-sunnyside?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
827,family-corner-restaurant-astoria,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.7779502868652, 'longitude': -73.9089813232422}",(718) 204-7915,7005.375778285286,gLyCmWWmqvg2SUG4DBgtWA,https://s3-media2.fl.yelpcdn.com/bphoto/E2fvjnpinb73bYgkAB7VOA/o.jpg,False,"{'address1': '2102 31st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2102 31st St', 'Astoria, NY 11105']}",Family Corner Restaurant,+17182047915,$,4.5,207,"['delivery', 'pickup']",https://www.yelp.com/biz/family-corner-restaurant-astoria?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
828,anytime-new-york,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.74779, 'longitude': -73.98674}",(646) 669-7733,11420.173605140053,VvsZAnEwU4c8Xkyrzx05Nw,https://s3-media3.fl.yelpcdn.com/bphoto/S-K4D44wXoqw-wTL4kX2cQ/o.jpg,False,"{'address1': '23 W 32nd St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['23 W 32nd St', 'Fl 3', 'New York, NY 10001']}",Anytime,+16466697733,$$,5.0,668,['restaurant_reservation'],https://www.yelp.com/biz/anytime-new-york?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
829,szechuan-house-flushing,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 40.758913, 'longitude': -73.832753}",(718) 762-2664,3489.8710576604344,VraghtYic0BPn_9jX3fWpQ,https://s3-media3.fl.yelpcdn.com/bphoto/jjmaaxgem-X9iB-xqRhNIw/o.jpg,False,"{'address1': '133-47 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['133-47 Roosevelt Ave', 'Flushing, NY 11354']}",Szechuan House,+17187622664,$$,4.0,104,['pickup'],https://www.yelp.com/biz/szechuan-house-flushing?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
830,mikes-deli-south-ozone-park,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.6709617, 'longitude': -73.8224682}",(718) 843-9896,7211.096832920813,8vz3ywvjvxH-Q8ngsRiXNw,https://s3-media3.fl.yelpcdn.com/bphoto/aD_zZsBGVjRP2_WOyV9xiQ/o.jpg,False,"{'address1': '117-11 135th Ave', 'address2': '', 'address3': '', 'city': 'South Ozone Park', 'zip_code': '11420', 'country': 'US', 'state': 'NY', 'display_address': ['117-11 135th Ave', 'South Ozone Park, NY 11420']}",Mike's Deli,+17188439896,$,4.5,30,[],https://www.yelp.com/biz/mikes-deli-south-ozone-park?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
